date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:09	13271/13271	---M--	200	added ('OK')	image/jpeg	etag:%22rilusua8n%22	https://hps-dz.com/storage/27/JYmGouXw9RR3Yvc7R1V7Tv6Xnkk6Qp-metaOENGMzEtNjIwMjAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/27/JYmGouXw9RR3Yvc7R1V7Tv6Xnkk6Qp-metaOENGMzEtNjIwMjAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:10	15644/15644	---M--	200	added ('OK')	image/jpeg	etag:%22rixa4gc2k%22	https://hps-dz.com/storage/265/IfjDUqztkgAMpHQfzCD2pmofIZTARw-metaOFhGMjEgODExMjAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/265/IfjDUqztkgAMpHQfzCD2pmofIZTARw-metaOFhGMjEgODExMjAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:10	6211/6211	---M--	200	added ('OK')	image/jpeg	etag:%22rilrno4sj%22	https://hps-dz.com/storage/24/PvmhWpp4tUcf2DOOEDIqUV0TOKcB4J-metaOEJYWFgtMjQxMTEuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/24/PvmhWpp4tUcf2DOOEDIqUV0TOKcB4J-metaOEJYWFgtMjQxMTEuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:11	7220/7220	---M--	200	added ('OK')	image/jpeg	etag:%22rilrog5kk%22	https://hps-dz.com/storage/25/FMgZqQcuIzX18o4g1j3NzFT2MquAMR-metaOEJYWFgtMjQxMTIuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/25/FMgZqQcuIzX18o4g1j3NzFT2MquAMR-metaOEJYWFgtMjQxMTIuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:12	10364/10364	---M--	200	added ('OK')	image/jpeg	etag:%22rim7wv7zw%22	https://hps-dz.com/storage/93/QvKFiztmun8GvP7Qc3wtJrNotMpLMg-metaNEdDMDYgNjAxMTAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/93/QvKFiztmun8GvP7Qc3wtJrNotMpLMg-metaNEdDMDYgNjAxMTAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:12	12806/12806	---M--	200	added ('OK')	image/jpeg	etag:%22rim7xq9vq%22	https://hps-dz.com/storage/94/U1krkRHwLDHjtSTPTzDVIZIDevUx3H-metaNEdDMDYgNjAxMjAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/94/U1krkRHwLDHjtSTPTzDVIZIDevUx3H-metaNEdDMDYgNjAxMjAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:13	22423/22423	---M--	200	added ('OK')	image/jpeg	etag:%22rim84hhav%22	https://hps-dz.com/storage/95/8E6hD5SVZKQLGd8g0iyeq2KSp9xyuR-metaNEdDMDYgNjAxNDAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/95/8E6hD5SVZKQLGd8g0iyeq2KSp9xyuR-metaNEdDMDYgNjAxNDAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:13	22403/22403	---M--	200	added ('OK')	image/jpeg	etag:%22rim85fhab%22	https://hps-dz.com/storage/96/MzexxA0eVW0XdqrJrFQ3IRTzieFZzo-metaNEdDMDYgNjAxNjAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/96/MzexxA0eVW0XdqrJrFQ3IRTzieFZzo-metaNEdDMDYgNjAxNjAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:14	17773/17773	---M--	200	added ('OK')	image/jpeg	etag:%22rim86cdpp%22	https://hps-dz.com/storage/97/SgY0Faqs4OSVvpEy60rmPJl2O8eNBh-metaNEdDMDYgNjA0MTAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/97/SgY0Faqs4OSVvpEy60rmPJl2O8eNBh-metaNEdDMDYgNjA0MTAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:14	13410/13410	---M--	200	added ('OK')	image/jpeg	etag:%22rix9w8aci%22	https://hps-dz.com/storage/262/kcATvlFdtgvDTrsESGnl2b5QJJBiYa-metaOFhGMjEgODAxNDAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/262/kcATvlFdtgvDTrsESGnl2b5QJJBiYa-metaOFhGMjEgODAxNDAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:15	21764/21764	---M--	200	added ('OK')	image/jpeg	etag:%22rix9y5gsk%22	https://hps-dz.com/storage/263/1TlfZzq9CgyGzs3NvwZTpXlLEkS57W-metaOFJGMjEgODAxNTAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/263/1TlfZzq9CgyGzs3NvwZTpXlLEkS57W-metaOFJGMjEgODAxNTAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:15	9634/9634	---M--	200	added ('OK')	image/jpeg	etag:%22rixa2u7fm%22	https://hps-dz.com/storage/264/dIUWJTBRdcuXZExwoqUyUc1WfEJbla-metaOFhGMjEgODExMTAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/264/dIUWJTBRdcuXZExwoqUyUc1WfEJbla-metaOFhGMjEgODExMTAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:16	14148/14148	---M--	200	added ('OK')	image/jpeg	etag:%22rlamgyax0%22	https://hps-dz.com/storage/484/pEbKrPfOIsyvPbW19HNmCcBHmCfz2H-metaMTEzOTcuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/484/pEbKrPfOIsyvPbW19HNmCcBHmCfz2H-metaMTEzOTcuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:17	25314/25314	---M--	200	added ('OK')	image/jpeg	etag:%22rlamiojj6%22	https://hps-dz.com/storage/485/9tScQa3Sd0oQQPZutbAxmumfIo1QzI-metaMTAxMjAuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/485/9tScQa3Sd0oQQPZutbAxmumfIo1QzI-metaMTAxMjAuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:17	13630/13630	---M--	200	added ('OK')	image/jpeg	etag:%22rilri3aim%22	https://hps-dz.com/storage/18/ZMUDW04iE0gKFebYbWUVAjEJAc1qwO-metaOEJYWFgtMjIwMTQuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/18/ZMUDW04iE0gKFebYbWUVAjEJAc1qwO-metaOEJYWFgtMjIwMTQuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:18	14082/14082	---M--	200	added ('OK')	image/jpeg	etag:%22rilrh8av6%22	https://hps-dz.com/storage/17/HO90POTmBcBhRNYQD7xpVuVoKo3FDW-metaOEJYWFgtMjIwMTIuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/17/HO90POTmBcBhRNYQD7xpVuVoKo3FDW-metaOEJYWFgtMjIwMTIuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:19	15557/15557	---M--	200	added ('OK')	image/jpeg	etag:%22rilrj0c05%22	https://hps-dz.com/storage/19/neMmK0FProq4Oa4pTKWRmhYB9Bp8um-metaOEJYWFgtMjIwMTYuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/19/neMmK0FProq4Oa4pTKWRmhYB9Bp8um-metaOEJYWFgtMjIwMTYuanBn-.jpg	(from https://hps-dz.com/accessoires)
10:38:19	8991/8991	---M--	200	added ('OK')	image/png	etag:%22rl2tb06xr%22	https://hps-dz.com/storage/378/FOxZgffBdZSfZ7lBJHW96Bv80yUiy4-metaRmljaGllciA1QDR4LnBuZw==-.png	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/378/FOxZgffBdZSfZ7lBJHW96Bv80yUiy4-metaRmljaGllciA1QDR4LnBuZw==-.png	(from https://hps-dz.com/produit/h31)
10:38:20	79982/79982	---M--	200	added ('OK')	image/jpeg	etag:%22rlliji1ppq%22	https://hps-dz.com/storage/612/3atlFc9xjlnwumvWUYWC5M1Ku18rWt-metaaDMxLjAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/612/3atlFc9xjlnwumvWUYWC5M1Ku18rWt-metaaDMxLjAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:20	87533/87533	---M--	200	added ('OK')	image/jpeg	etag:%22rlliji1vjh%22	https://hps-dz.com/storage/613/9hWkfe8r2WG0c6Bv59sp3POtlrCPtM-metaaDMxLjAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/613/9hWkfe8r2WG0c6Bv59sp3POtlrCPtM-metaaDMxLjAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:21	73288/73288	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq51kjs%22	https://hps-dz.com/storage/672/Vcre0hpTUHP3pnxDcfYKDRBek9I0QE-metaSDMxLjAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/672/Vcre0hpTUHP3pnxDcfYKDRBek9I0QE-metaSDMxLjAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:21	60008/60008	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq51aaw%22	https://hps-dz.com/storage/673/1HpYRTlTXmEMAC0ZOXNO03r7QQ1FIj-metaSDMxLjAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/673/1HpYRTlTXmEMAC0ZOXNO03r7QQ1FIj-metaSDMxLjAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:22	56497/56497	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq517ld%22	https://hps-dz.com/storage/674/Uzt1yec5LmXYA7t1lA3Trez18SGsVj-metaSDMxLjA0LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/674/Uzt1yec5LmXYA7t1lA3Trez18SGsVj-metaSDMxLjA0LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:22	65263/65263	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq51ecv%22	https://hps-dz.com/storage/675/BYXDt2UlifVwxH0SlY1SfnqpwAnHFX-metaSDMxLjA1LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/675/BYXDt2UlifVwxH0SlY1SfnqpwAnHFX-metaSDMxLjA1LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:23	89039/89039	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq51wpb%22	https://hps-dz.com/storage/676/1pDFcgZxkJzjp06HWUXzlYXIkmnio7-metaSDMxIDAxIEEuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/676/1pDFcgZxkJzjp06HWUXzlYXIkmnio7-metaSDMxIDAxIEEuanBn-.jpg	(from https://hps-dz.com/produit/h31)
10:38:23	151234/151234	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq538oy%22	https://hps-dz.com/storage/677/SMn9Gt9AUtmORWJDNYvSG7CQDw5k4j-metaSDMxIGltYWdlIDAxLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/677/SMn9Gt9AUtmORWJDNYvSG7CQDw5k4j-metaSDMxIGltYWdlIDAxLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:24	168520/168520	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq53m14%22	https://hps-dz.com/storage/678/i1Gjzodn84wYl8ZbXkpkxBeyqZcxw3-metaSDMxIGltYWdlIDAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/678/i1Gjzodn84wYl8ZbXkpkxBeyqZcxw3-metaSDMxIGltYWdlIDAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:24	163839/163839	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq53if3%22	https://hps-dz.com/storage/679/DKzs81AXmfaDqnbi1j45ehb5kB3SFQ-metaSDMxIGltYWdlIDAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/679/DKzs81AXmfaDqnbi1j45ehb5kB3SFQ-metaSDMxIGltYWdlIDAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:25	140920/140920	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq530qg%22	https://hps-dz.com/storage/680/0oWzsjE4X5X2xFRTYQGtEAlke0f9Sh-metaSDMxIGltYWdlIDA0LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/680/0oWzsjE4X5X2xFRTYQGtEAlke0f9Sh-metaSDMxIGltYWdlIDA0LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:25	143726/143726	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq532we%22	https://hps-dz.com/storage/681/kd7MsMpmYNNLyhlE65fAANNsXNUerm-metaSDMxIGltYWdlIDA1LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/681/kd7MsMpmYNNLyhlE65fAANNsXNUerm-metaSDMxIGltYWdlIDA1LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:26	127805/127805	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq52qm5%22	https://hps-dz.com/storage/682/3ofGLqlRhfp34KL7KmJzujDpm8yg5l-metaSDMxIGltYWdlIDA2LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/682/3ofGLqlRhfp34KL7KmJzujDpm8yg5l-metaSDMxIGltYWdlIDA2LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:26	96326/96326	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq522bq%22	https://hps-dz.com/storage/683/k3jYTUoKr4LGTV6njAOE0VIGy7sQ1P-metaSDMxIGltYWdlIDA3LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/683/k3jYTUoKr4LGTV6njAOE0VIGy7sQ1P-metaSDMxIGltYWdlIDA3LmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:27	81891/81891	---M--	200	added ('OK')	image/jpeg	etag:%22rlpeq51r6r%22	https://hps-dz.com/storage/684/QkHocc8MpQInYdYIGT7Rruo6NFzjH5-metaSDMxLjAxLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/684/QkHocc8MpQInYdYIGT7Rruo6NFzjH5-metaSDMxLjAxLmpwZw==-.jpg	(from https://hps-dz.com/produit/h31)
10:38:27	68207/68207	---M--	200	added ('OK')	image/png	etag:%22rtxt3a1gmn%22	https://hps-dz.com/images/pdf.png	C:/My%20Web%20Sites/HPS/hps-dz.com/images/pdf.png	(from https://hps-dz.com/produit/h31)
10:38:28	9423/9423	---M--	200	added ('OK')	image/png	etag:%22rtxt3a79r%22	https://hps-dz.com/images/xlsx-catalogue.png	C:/My%20Web%20Sites/HPS/hps-dz.com/images/xlsx-catalogue.png	(from https://hps-dz.com/produit/h31)
10:38:29	10679/10679	---M--	200	added ('OK')	image/png	etag:%22rl2tfn88n%22	https://hps-dz.com/storage/380/oUHKVvkLLBNGEH4LmKUYP64RxSdudx-metaRmljaGllciAyQDR4LnBuZw==-.png	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/380/oUHKVvkLLBNGEH4LmKUYP64RxSdudx-metaRmljaGllciAyQDR4LnBuZw==-.png	(from https://hps-dz.com/produit/h40)
10:38:29	74972/74972	---M--	200	added ('OK')	image/jpeg	etag:%22rllizp1luk%22	https://hps-dz.com/storage/618/XNpI438l3Wv6VvabMibrVVcHAIPo4n-metaMDIuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/618/XNpI438l3Wv6VvabMibrVVcHAIPo4n-metaMDIuanBn-.jpg	(from https://hps-dz.com/produit/h40)
10:38:30	71279/71279	---M--	200	added ('OK')	image/jpeg	etag:%22rllizp1izz%22	https://hps-dz.com/storage/619/7xNIvxCoh9EhgZ0fVVlB9YcDVmhE7p-metaMDMuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/619/7xNIvxCoh9EhgZ0fVVlB9YcDVmhE7p-metaMDMuanBn-.jpg	(from https://hps-dz.com/produit/h40)
10:38:30	36148/36148	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezprw4%22	https://hps-dz.com/storage/690/3bUJiWxaf36OqF4ieOf77bnxbR8u7I-metaSDQwIDAxLjMuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/690/3bUJiWxaf36OqF4ieOf77bnxbR8u7I-metaSDQwIDAxLjMuanBn-.jpg	(from https://hps-dz.com/produit/h40)
10:38:30	32050/32050	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezpoqa%22	https://hps-dz.com/storage/691/oAk9OkraWFBiCDWdjGhWFAN37qx9Sk-metaSDQwIGNlbnRyYWwuNC5qcGc=-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/691/oAk9OkraWFBiCDWdjGhWFAN37qx9Sk-metaSDQwIGNlbnRyYWwuNC5qcGc=-.jpg	(from https://hps-dz.com/produit/h40)
10:38:31	62869/62869	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezp1cid%22	https://hps-dz.com/storage/692/kAgIrzFaTt1Qt5zND9nfoO2tfiCfFk-metaSDQwLjAxLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/692/kAgIrzFaTt1Qt5zND9nfoO2tfiCfFk-metaSDQwLjAxLmpwZw==-.jpg	(from https://hps-dz.com/produit/h40)
10:38:32	64579/64579	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezp1dtv%22	https://hps-dz.com/storage/693/WbMH5XrBZsd2ifJkzPIHzUvkDGjmVA-metaSDQwLjAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/693/WbMH5XrBZsd2ifJkzPIHzUvkDGjmVA-metaSDQwLjAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h40)
10:38:32	65300/65300	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezp1edw%22	https://hps-dz.com/storage/694/VwDWLxg4cEEyIH8SsWiIGEsBL0mp1A-metaSDQwLjAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/694/VwDWLxg4cEEyIH8SsWiIGEsBL0mp1A-metaSDQwLjAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h40)
10:38:33	80638/80638	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezp1q7y%22	https://hps-dz.com/storage/695/HgWk5clxK1HrhKj2MdHhzWgz5NXLGp-metaSDQwLjA0LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/695/HgWk5clxK1HrhKj2MdHhzWgz5NXLGp-metaSDQwLjA0LmpwZw==-.jpg	(from https://hps-dz.com/produit/h40)
10:38:33	64101/64101	---M--	200	added ('OK')	image/jpeg	etag:%22rlpezp1dgl%22	https://hps-dz.com/storage/696/kFaKl7H9A2Ylrcv39FkVPNjR39ZKZG-metaSDQwLjA1LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/696/kFaKl7H9A2Ylrcv39FkVPNjR39ZKZG-metaSDQwLjA1LmpwZw==-.jpg	(from https://hps-dz.com/produit/h40)
10:38:34	13047/13047	---M--	200	added ('OK')	image/png	etag:%22rl2teja2f%22	https://hps-dz.com/storage/379/wxMgP1AWstYE2EngsIC5ipRpOZUPHa-metaRmljaGllciA0QDR4LnBuZw==-.png	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/379/wxMgP1AWstYE2EngsIC5ipRpOZUPHa-metaRmljaGllciA0QDR4LnBuZw==-.png	(from https://hps-dz.com/produit/h36)
10:38:34	79477/79477	---M--	200	added ('OK')	image/jpeg	etag:%22rllirj1pbp%22	https://hps-dz.com/storage/615/LvDVxnlhRSae5JNLnwLVOBy1xBlhRP-metaMDMuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/615/LvDVxnlhRSae5JNLnwLVOBy1xBlhRP-metaMDMuanBn-.jpg	(from https://hps-dz.com/produit/h36)
10:38:35	81148/81148	---M--	200	added ('OK')	image/jpeg	etag:%22rllirj1qm4%22	https://hps-dz.com/storage/616/yy12ly77WztFFTJhQ8bsu6VhsmQGbF-metaMDIuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/616/yy12ly77WztFFTJhQ8bsu6VhsmQGbF-metaMDIuanBn-.jpg	(from https://hps-dz.com/produit/h36)
10:38:36	163445/163445	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w3i45%22	https://hps-dz.com/storage/697/WrXbRIOQlNxbwtZQiaMOuJFZu245LX-metaSDM2IGltYWdlIDAxLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/697/WrXbRIOQlNxbwtZQiaMOuJFZu245LX-metaSDM2IGltYWdlIDAxLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:36	156200/156200	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w3ciw%22	https://hps-dz.com/storage/698/gM7q0nryzezlbITy0IAOcvJysGZxzf-metaSDM2IGltYWdlIDAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/698/gM7q0nryzezlbITy0IAOcvJysGZxzf-metaSDM2IGltYWdlIDAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:37	118514/118514	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w2jg2%22	https://hps-dz.com/storage/699/b9u9J14ibwXfrrTpzsmGGinGq8GghZ-metaSDM2IGltYWdlIDAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/699/b9u9J14ibwXfrrTpzsmGGinGq8GghZ-metaSDM2IGltYWdlIDAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:37	157805/157805	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w3drh%22	https://hps-dz.com/storage/700/0BzleOp9RnInlqrEWoDNOYZ6CNSAVb-metaSDM2IGltYWdlIDA0LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/700/0BzleOp9RnInlqrEWoDNOYZ6CNSAVb-metaSDM2IGltYWdlIDA0LmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:38	75354/75354	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w1m56%22	https://hps-dz.com/storage/701/ZDwt3nbsP5fDT4TFyUaapGskHY2QzC-metaSDM2LjAxLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/701/ZDwt3nbsP5fDT4TFyUaapGskHY2QzC-metaSDM2LjAxLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:38	87671/87671	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w1vnb%22	https://hps-dz.com/storage/702/E1fP0AHUE4UNaDxbdlQBY5tD5Y7N9C-metaSDM2LjAyLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/702/E1fP0AHUE4UNaDxbdlQBY5tD5Y7N9C-metaSDM2LjAyLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:39	72449/72449	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w1jwh%22	https://hps-dz.com/storage/703/Jkdwc7UpwvJmAnyYybX32VYsGAyCST-metaSDM2LjA0LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/703/Jkdwc7UpwvJmAnyYybX32VYsGAyCST-metaSDM2LjA0LmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:39	78041/78041	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w1o7t%22	https://hps-dz.com/storage/704/ZlmklYhrDmXFZ6XZHhQCwGAMBZZQvE-metaSDM2LjAzLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/704/ZlmklYhrDmXFZ6XZHhQCwGAMBZZQvE-metaSDM2LjAzLmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:40	78731/78731	---M--	200	added ('OK')	image/jpeg	etag:%22rlpf2w1oqz%22	https://hps-dz.com/storage/705/n31PCSinvFMjovpAS1mR3yCB1WTznP-metaSDM2LjA1LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/705/n31PCSinvFMjovpAS1mR3yCB1WTznP-metaSDM2LjA1LmpwZw==-.jpg	(from https://hps-dz.com/produit/h36)
10:38:40	11679/11679	---M--	200	added ('OK')	image/png	etag:%22rl2tgi90f%22	https://hps-dz.com/storage/381/VOKInANm8tUxaGpohjPrDFKKuPdxmT-metaRmljaGllciAzQDR4LnBuZw==-.png	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/381/VOKInANm8tUxaGpohjPrDFKKuPdxmT-metaRmljaGllciAzQDR4LnBuZw==-.png	(from https://hps-dz.com/produit/h52)
10:38:41	92115/92115	---M--	200	added ('OK')	image/jpeg	etag:%22rllnso1z2r%22	https://hps-dz.com/storage/639/hxzqf1stDsCc7EM7nd14wBQUgRieP6-metaMDMuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/639/hxzqf1stDsCc7EM7nd14wBQUgRieP6-metaMDMuanBn-.jpg	(from https://hps-dz.com/produit/h52)
10:38:41	88029/88029	---M--	200	added ('OK')	image/jpeg	etag:%22rllnso1vx9%22	https://hps-dz.com/storage/640/jhJZ4Zux3R92jPkfQTrPlwWyXfrX4n-metaMDIuanBn-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/640/jhJZ4Zux3R92jPkfQTrPlwWyXfrX4n-metaMDIuanBn-.jpg	(from https://hps-dz.com/produit/h52)
10:38:42	36819/36819	---M--	200	added ('OK')	image/jpeg	etag:%22rlpfgdser%22	https://hps-dz.com/storage/706/sMLVxV0tOLgdXL3xuyHgB9Hd9a1kvr-metaSDUyLjExLmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/706/sMLVxV0tOLgdXL3xuyHgB9Hd9a1kvr-metaSDUyLjExLmpwZw==-.jpg	(from https://hps-dz.com/produit/h52)
10:38:42	134869/134869	---M--	200	added ('OK')	image/jpeg	etag:%22rlpfgd2w2d%22	https://hps-dz.com/storage/707/t4SbLE3JK8jc8tIPdkbRE0Ein9WwTn-metaSDUyLjA5LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/707/t4SbLE3JK8jc8tIPdkbRE0Ein9WwTn-metaSDUyLjA5LmpwZw==-.jpg	(from https://hps-dz.com/produit/h52)
10:38:43	316596/316596	---M--	200	added ('OK')	image/jpeg	etag:%22rlpfgd6sac%22	https://hps-dz.com/storage/708/4QxRNIyb0248TI4JleGd2VpxiPkbCT-metaSDUyLjA4LmpwZw==-.jpg	C:/My%20Web%20Sites/HPS/hps-dz.com/storage/708/4QxRNIyb0248TI4JleGd2VpxiPkbCT-metaSDUyLjA4LmpwZw==-.jpg	(from https://hps-dz.com/produit/h52)
